,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
4256,brb,1978,8.96701,8.6439,9.30708,22508,29.47504,28.50017,30.50109,73985,11.01833,10.67164,11.38404,27657,12.14897,11.8269,12.48876,30495,28.26154,27.75512,28.79536,70939,16.58347,16.82632,16.3295,41626,9.4897,9.18463,9.80997,23820,13.53139,15.09381,11.88611,33965,9.39847,11.00649,7.70602,23591,5.92329,7.28897,4.48591,14868
4257,brb,1979,8.92587,8.60706,9.26185,22523,28.71472,27.77984,29.69759,72457,10.52692,10.20151,10.86904,26563,11.9536,11.62971,12.29412,30163,29.43955,28.92889,29.97724,74286,16.19758,16.50119,15.8792,40872,9.26193,8.97127,9.5667,23371,13.69455,15.16037,12.1543,34556,9.60552,11.17581,7.95545,24238,6.0523,7.37605,4.6606,15272
4258,brb,1980,8.86523,8.5416,9.20567,22480,28.03589,27.10482,29.01615,71092,10.06211,9.747,10.39441,25515,11.59381,11.26932,11.93517,29399,30.62447,30.10254,31.17515,77656,15.88445,16.25013,15.49977,40279,9.10855,8.81622,9.41607,23097,13.86138,15.27396,12.377,35149,9.8464,11.37009,8.24513,24968,6.23405,7.5339,4.86826,15808
4259,brb,1981,8.76812,8.4361,9.11899,22331,27.43792,26.47806,28.45078,69880,9.66531,9.34574,10.00226,24616,11.12163,10.79702,11.46469,28325,31.74679,31.20065,32.32343,80854,15.66804,16.10487,15.20908,39904,9.00449,8.69622,9.32953,22933,14.02522,15.42093,12.55364,35720,10.11096,11.57583,8.56645,25751,6.45624,7.73839,5.10438,16443
4260,brb,1982,8.66642,8.33048,9.02143,22155,26.94784,25.95985,27.99192,68890,9.38109,9.05298,9.72782,23982,10.63871,10.31298,10.98211,27197,32.73015,32.15708,33.33655,83672,15.54596,16.02677,15.03705,39742,8.90034,8.57639,9.24268,22753,14.13774,15.5418,12.65317,36142,10.35276,11.75037,8.875,26466,6.67379,7.93992,5.33578,17061
4261,brb,1983,8.56085,8.22502,8.91588,21959,26.55738,25.5466,27.6276,68121,9.21035,8.87148,9.57022,23625,10.1768,9.84532,10.52805,26104,33.53463,32.93041,34.17501,86018,15.50613,16.01655,14.96712,39774,8.78618,8.45011,9.14149,22537,14.22506,15.66263,12.70303,36488,10.5686,11.912,9.14631,27109,6.8872,8.14242,5.55828,17666
4262,brb,1984,8.46202,8.13193,8.81356,21771,26.23689,25.2092,27.32964,67502,9.11851,8.76652,9.49171,23460,9.75828,9.41091,10.12737,25106,34.1532,33.51996,34.82778,87869,15.53683,16.06163,14.97864,39973,8.65636,8.31076,9.02438,22271,14.31481,15.7998,12.73898,36829,10.74981,12.06773,9.35063,27657,7.0958,8.33868,5.77631,18256
4263,brb,1985,8.37033,8.05045,8.71184,21588,25.94887,24.91055,27.05484,66925,9.05622,8.69163,9.44457,23357,9.41565,9.04492,9.81053,24284,34.59217,33.93743,35.28861,89217,15.64842,16.17833,15.08376,40359,8.52232,8.16847,8.89843,21980,14.39528,15.93027,12.76306,37127,10.88127,12.1982,9.4806,28064,7.28391,8.50672,5.98354,18786
4264,brb,1986,8.26296,7.95253,8.59547,21349,25.64307,24.59634,26.76397,66254,8.97627,8.59763,9.38168,23192,9.18102,8.78494,9.60345,23721,34.86241,34.19647,35.57481,90074,15.85091,16.36809,15.29907,40954,8.40384,8.04618,8.78682,21713,14.46221,16.05715,12.7611,37366,10.97689,12.3154,9.54981,28361,7.45559,8.66057,6.17119,19263
4265,brb,1987,8.12785,7.81934,8.45857,21023,25.29789,24.23817,26.43313,65434,8.85623,8.46273,9.27727,22907,9.07081,8.65403,9.51759,23462,34.97723,34.29332,35.70959,90470,16.14009,16.62881,15.61699,41747,8.31381,7.95609,8.69729,21504,14.51553,16.18717,12.7251,37545,11.0441,12.43069,9.55925,28566,7.61133,8.8132,6.3253,19687
4266,brb,1988,7.96021,7.64326,8.30105,20598,24.91672,23.84788,26.0661,64475,8.69718,8.29586,9.12875,22505,9.06509,8.63297,9.52977,23457,34.96108,34.25219,35.7242,90466,16.50436,16.96612,16.0094,42707,8.25933,7.90877,8.6363,21372,14.55314,16.30308,12.67214,37658,11.09205,12.53589,9.54019,28702,7.73877,8.94771,6.44033,20025
4267,brb,1989,7.7864,7.44699,8.15246,20148,24.53596,23.45813,25.69845,63489,8.5141,8.11207,8.94771,22031,9.10538,8.66172,9.5831,23561,34.85908,34.10988,35.66793,90201,16.92888,17.37408,16.44951,43805,8.23546,7.89907,8.59828,21310,14.5707,16.39768,12.60021,37703,11.13043,12.63434,9.50839,28801,7.82929,9.06017,6.50173,20259
4268,brb,1990,7.65912,7.29909,8.04765,19827,24.16405,23.09393,25.31969,62553,8.30887,7.91528,8.73442,21509,9.05365,8.61408,9.52721,23437,34.81156,34.03139,35.65255,90116,17.40849,17.82427,16.96119,45065,8.19607,7.87956,8.53762,21217,14.56225,16.43559,12.54016,37697,11.13579,12.68186,9.46697,28827,7.87003,9.12162,6.51828,20373
4269,brb,1991,7.59709,7.22398,7.99962,19707,23.80012,22.74831,24.93649,61738,8.10788,7.73059,8.51572,21032,8.86462,8.44593,9.31552,22995,34.85671,34.06675,35.70736,90419,17.94358,18.31958,17.53793,46546,8.09516,7.79373,8.42115,20999,14.53497,16.41869,12.50431,37704,11.10362,12.67484,9.41009,28803,7.87696,9.14122,6.51381,20433
4270,brb,1992,7.58651,7.19996,8.00374,19741,23.49161,22.44307,24.62419,61128,7.96197,7.59972,8.35298,20718,8.59991,8.20378,9.02748,22378,34.88425,34.09286,35.73752,90773,18.52528,18.87492,18.14687,48205,7.94314,7.64339,8.26747,20669,14.49895,16.3861,12.46314,37728,11.06559,12.66397,9.34156,28794,7.8732,9.15134,6.4941,20487
4271,brb,1993,7.59938,7.2101,8.01993,19834,23.24374,22.19468,24.37784,60665,7.88329,7.53176,8.26385,20575,8.30322,7.9272,8.70945,21671,34.83285,34.04232,35.68673,90912,19.15171,19.47457,18.80271,49985,7.76107,7.45282,8.09406,20256,14.46924,16.3605,12.42646,37764,11.04504,12.6695,9.29055,28827,7.8672,9.15778,6.4727,20533
4272,brb,1994,7.57397,7.19491,7.98317,19822,23.02875,21.98184,24.16028,60269,7.8487,7.50597,8.2194,20541,8.02294,7.66261,8.41188,20997,34.65986,33.86844,35.51504,90709,19.8279,20.12134,19.51053,51892,7.60607,7.28095,7.95772,19906,14.46132,16.36651,12.40147,37847,11.05757,12.70728,9.27406,28939,7.86131,9.16939,6.4473,20574
4273,brb,1995,7.47342,7.11001,7.8668,19603,22.84343,21.80306,23.96961,59919,7.83331,7.49943,8.19472,20547,7.77002,7.41949,8.14946,20381,34.37475,33.58757,35.22593,90166,20.54151,20.80495,20.25693,53881,7.5367,7.19362,7.90809,19769,14.47181,16.38566,12.40045,37960,11.0826,12.73789,9.29121,29070,7.84131,9.15685,6.41778,20568
4274,brb,1996,7.31831,6.97144,7.6942,19232,22.67374,21.64013,23.79302,59585,7.80538,7.47849,8.15883,20512,7.56375,7.22167,7.93444,19877,34.00281,33.22187,34.84907,89357,21.25323,21.49526,20.99175,55852,7.55005,7.19021,7.93999,19841,14.50647,16.42107,12.43488,38122,11.09048,12.72975,9.31645,29145,7.8168,9.13355,6.39227,20542
4275,brb,1997,7.1517,6.8182,7.51265,18825,22.48047,21.45199,23.59524,59174,7.71624,7.39429,8.06545,20311,7.44955,7.10807,7.81994,19609,33.54253,32.77744,34.3724,88292,21.94785,22.18068,21.6945,57772,7.61253,7.2395,8.01714,20038,14.5796,16.48182,12.51871,38377,11.10727,12.7237,9.35557,29237,7.80248,9.1233,6.37142,20538
4276,brb,1998,7.02695,6.69582,7.38643,18526,22.26011,21.23816,23.36954,58687,7.57467,7.25404,7.92194,19970,7.42977,7.0806,7.80883,19588,33.03229,32.29048,33.83536,87087,22.63448,22.86693,22.38315,59674,7.65849,7.2883,8.06116,20191,14.64372,16.52383,12.60471,38607,11.13783,12.73284,9.40746,29364,7.80225,9.12039,6.37236,20570
4277,brb,1999,6.99209,6.65212,7.36202,18471,22.06912,21.05585,23.16936,58300,7.46754,7.14514,7.81682,19727,7.45088,7.0986,7.8334,19683,32.44577,31.72557,33.22779,85712,23.34671,23.58639,23.08646,61675,7.60949,7.25858,7.99053,20102,14.68713,16.53432,12.68298,38799,11.16592,12.74215,9.45519,29497,7.84192,9.14849,6.42479,20716
4278,brb,2000,6.99925,6.64456,7.38452,18524,21.88229,20.86765,22.98518,57913,7.43831,7.10756,7.79836,19686,7.481,7.13949,7.85196,19799,31.76489,31.06817,32.52168,84068,24.13275,24.37716,23.86568,63869,7.44473,7.11554,7.8023,19703,14.73908,16.5468,12.77629,39008,11.20394,12.77314,9.50102,29652,7.9091,9.20049,6.50796,20932
4279,brb,2001,6.99608,6.62133,7.4035,18566,21.65862,20.63233,22.77439,57477,7.45656,7.1133,7.83054,19788,7.50366,7.1842,7.85099,19913,31.15681,30.47605,31.89625,82683,24.93321,25.18015,24.66419,66167,7.20597,6.8977,7.54034,19123,14.74883,16.528,12.81339,39140,11.2425,12.81074,9.53632,29835,7.94078,9.21068,6.55966,21073
4280,brb,2002,6.98805,6.59224,7.41797,18620,21.45803,20.41917,22.58853,57176,7.48832,7.1389,7.86857,19953,7.44141,7.14178,7.76748,19828,30.70913,30.05294,31.4249,81826,25.65049,25.90227,25.37674,68347,6.98167,6.68803,7.30199,18603,14.74133,16.48673,12.84157,39279,11.29421,12.8467,9.60512,30094,7.97133,9.21675,6.6163,21240
4281,brb,2003,6.95404,6.54888,7.39535,18602,21.28606,20.24251,22.42346,56940,7.47853,7.13973,7.84833,20005,7.28003,6.99059,7.59528,19474,30.35712,29.73132,31.03874,81205,26.27599,26.52321,26.00515,70288,6.85348,6.5539,7.17979,18333,14.80192,16.51166,12.93736,39595,11.32341,12.85324,9.65558,30290,8.00863,9.23856,6.66745,21423
4282,brb,2004,6.8725,6.47075,7.3098,18453,21.08378,20.0427,22.21902,56611,7.3697,7.05121,7.71698,19788,7.14475,6.8613,7.45383,19184,30.01285,29.40076,30.68185,80586,26.83041,27.08463,26.55398,72041,6.84159,6.52073,7.19224,18370,14.92747,16.61205,13.09131,40081,11.31748,12.82013,9.68048,30388,8.01102,9.23883,6.67373,21510
4283,brb,2005,6.77312,6.38824,7.19409,18252,20.82701,19.78969,21.96106,56124,7.16907,6.86745,7.49837,19319,7.09485,6.81626,7.39979,19119,29.66524,29.05957,30.32959,79941,27.31402,27.59991,27.00267,73605,6.88482,6.534,7.26861,18553,15.09851,16.73741,13.30999,40687,11.32527,12.78431,9.73313,30519,8.0159,9.24429,6.67479,21601
4284,brb,2006,6.67542,6.30868,7.07712,18052,20.54877,19.51088,21.68417,55569,6.94241,6.65633,7.25515,18774,7.104,6.81776,7.41693,19211,29.3342,28.74874,29.97345,79327,27.69677,28.02866,27.33472,74899,6.93094,6.54587,7.35191,18743,15.31626,16.89678,13.59073,41419,11.33216,12.76392,9.76848,30645,8.04659,9.27822,6.70171,21760
