,geo,time,"Population aged 0-4, both sexes (%)","Population aged 0-4, female (%)","Population aged 0-4, male (%)","Population aged 0-4, total number","Population aged 0-14, both sexes (%)","Population aged 0-14, female (%)","Population aged 0-14, male (%)","Population aged 0-14, total number","Population aged 10-14, both sexes (%)","Population aged 10-14, female (%)","Population aged 10-14, male (%)","Population aged 10-14, total number","Population aged 15-19, both sexes (%)","Population aged 15-19, female (%)","Population aged 15-19, male (%)","Population aged 15-19, total number","Population aged 20-39, both sexes (%)","Population aged 20-39, female (%)","Population aged 20-39, male (%)","Population aged 20-39, total number","Population aged 40-59, both sexes (%)","Population aged 40-59, female (%)","Population aged 40-59, male (%)","Population aged 40-59, total number","Population aged 5-9, both sexes (%)","Population aged 5-9, female (%)","Population aged 5-9, male (%)","Population aged 5-9, total number","Population aged 60+, both sexes (%)","Population aged 60+, female (%)","Population aged 60+, male (%)","Population aged 60+, total number","Population aged 65+, both sexes (%)","Population aged 65+, female (%)","Population aged 65+, male (%)","Population aged 65+, total number","Population aged 70+, both sexes (%)","Population aged 70+, female (%)","Population aged 70+, male (%)","Population aged 70+, total number"
14368,ind,1973,15.67459,15.7471,15.60665,91455864,40.97358,40.97708,40.97029,239066718,11.9577,11.90244,12.00948,69769043,10.56527,10.48569,10.63985,61644724,26.85117,26.91776,26.78878,156667367,15.50463,15.36163,15.63865,90464209,13.34129,13.32755,13.35416,77841811,6.10534,6.25785,5.96243,35622581,3.77739,3.88905,3.67276,22039787,2.08338,2.15986,2.01171,12155798
14369,ind,1974,15.62644,15.69567,15.56157,93296292,40.83436,40.84685,40.82267,243798058,11.93356,11.88471,11.97932,71248290,10.56996,10.49165,10.64332,63107063,27.0189,27.04809,26.99156,161314042,15.45217,15.33082,15.56585,92255839,13.27437,13.26646,13.28177,79253476,6.1246,6.28259,5.97659,36566389,3.8154,3.93405,3.70424,22779501,2.10049,2.17591,2.02983,12540778
14370,ind,1975,15.56849,15.63454,15.50666,95171651,40.66307,40.68866,40.63911,248577215,11.88879,11.84942,11.92564,72677283,10.56045,10.48469,10.63137,64557037,27.23476,27.21824,27.25023,166488681,15.39852,15.30043,15.49034,94132618,13.20579,13.2047,13.20681,80728281,6.1432,6.30797,5.98896,37553984,3.84743,3.97453,3.72846,23519715,2.12306,2.20111,2.04999,12978448
14371,ind,1976,15.50286,15.56204,15.44751,97026511,40.48777,40.52073,40.45693,253397500,11.82689,11.7971,11.85475,74019985,10.54584,10.47451,10.61256,66002383,27.45706,27.39527,27.51486,171843252,15.34692,15.2747,15.41448,96050525,13.15802,13.16159,13.15467,82351004,6.16242,6.33479,6.00117,38568226,3.87536,4.0121,3.74745,24254407,2.15053,2.23424,2.07222,13459355
14372,ind,1977,15.42424,15.47464,15.37712,98838672,40.30479,40.34142,40.27054,258273524,11.7607,11.74048,11.77961,75362704,10.52726,10.46205,10.58821,67458781,27.68603,27.57778,27.78722,177412373,15.30082,15.25683,15.34194,98047795,13.11985,13.12631,13.11382,84072148,6.18111,6.36191,6.0121,39608631,3.89793,4.04546,3.76001,24977972,2.18186,2.27412,2.09563,13981412
14373,ind,1978,15.32868,15.36718,15.2927,100514473,40.12513,40.15666,40.09567,263111810,11.70417,11.69153,11.71599,76747576,10.5093,10.45106,10.56372,68912464,27.90803,27.75911,28.04718,183000809,15.25671,15.24263,15.26987,100042552,13.09228,13.09795,13.08698,85849761,6.20083,6.39054,6.02357,40660594,3.91773,4.07665,3.76924,25689678,2.21472,2.31745,2.11874,14522568
14374,ind,1979,15.23065,15.25723,15.20584,102221410,39.9512,39.97466,39.92928,268134746,11.64582,11.63974,11.6515,78161596,10.4906,10.4399,10.53794,70408245,28.14057,27.95366,28.31515,188867080,15.20115,15.21576,15.1875,102023372,13.07472,13.07769,13.07194,87751740,6.21649,6.41602,6.03013,41722303,3.93443,4.10534,3.7748,26406155,2.24284,2.35714,2.13609,15052938
14375,ind,1980,15.1623,15.17743,15.14818,104218688,39.79754,39.81106,39.78492,273549976,11.58618,11.58584,11.5865,79638085,10.45571,10.41337,10.49523,71867721,28.39188,28.16929,28.59964,195152706,15.12906,15.17003,15.09082,103990221,13.04905,13.04779,13.05024,89693203,6.22582,6.43625,6.02939,42793400,3.94738,4.13086,3.77612,27132458,2.26392,2.39046,2.14581,15561174
14376,ind,1981,15.11806,15.11906,15.11712,106385209,39.68519,39.67793,39.69196,279263189,11.54688,11.54887,11.54502,81254950,10.40223,10.36841,10.43379,73200121,28.6318,28.38425,28.86281,201480869,15.04774,15.11431,14.98561,105890384,13.02025,13.01,13.02982,91623030,6.23304,6.4551,6.02582,43861684,3.9591,4.15531,3.776,27860021,2.28044,2.41965,2.15053,16047355
14377,ind,1982,15.0781,15.06628,15.08914,108609615,39.5799,39.54772,39.60994,285099388,11.51871,11.52019,11.51732,82970800,10.34627,10.32003,10.37075,74525554,28.87099,28.60413,29.12,207961623,14.96477,15.05529,14.8803,107793241,12.98309,12.96125,13.00348,93518973,6.23807,6.47283,6.01901,44933667,3.96962,4.17893,3.77431,28593711,2.29214,2.44461,2.14987,16510582
14378,ind,1983,15.05166,15.02928,15.07254,110986809,39.47071,39.41312,39.52444,291046206,11.49379,11.49269,11.49481,84752059,10.29487,10.27488,10.31352,75911553,29.10958,28.82607,29.37413,214646097,14.88371,14.99616,14.77878,109748435,12.92526,12.89115,12.95709,95307338,6.24113,6.48977,6.00912,46020387,3.97826,4.2012,3.77024,29334637,2.29984,2.46608,2.14471,16958365
14379,ind,1984,15.02563,14.9943,15.05487,113424787,39.37018,39.28624,39.44852,297195853,11.47954,11.47356,11.48512,86656217,10.24367,10.22829,10.25802,77326933,29.33562,29.03851,29.61287,221447388,14.80667,14.93956,14.68267,111771939,12.86502,12.81838,12.90854,97114849,6.24386,6.50741,5.99792,47133337,3.9847,4.22175,3.76349,30079513,2.30573,2.48609,2.13743,17405410
14380,ind,1985,14.97387,14.93645,15.00879,115695260,39.27702,39.16535,39.38124,303472999,11.46653,11.45266,11.47948,88595898,10.19763,10.1848,10.2096,78791750,29.53882,29.23155,29.82562,228231046,14.73803,14.89021,14.59598,113873049,12.83662,12.77624,12.89297,99181841,6.24851,6.52808,5.98756,48278950,3.99021,4.24173,3.75545,30830307,2.31142,2.50601,2.1298,17859143
14381,ind,1986,14.90305,14.86258,14.94083,117836902,39.17965,39.03975,39.31028,309789593,11.44945,11.42473,11.47253,90529641,10.16807,10.15568,10.17964,80397923,29.71726,29.40248,30.01116,234971364,14.67958,14.8503,14.52019,116069997,12.82716,12.75244,12.89692,101423050,6.25544,6.55178,5.97874,49461102,3.9956,4.26181,3.74704,31592820,2.31725,2.52597,2.12236,18322226
14382,ind,1987,14.81644,14.77254,14.85744,119854788,39.06603,38.89788,39.22308,316017297,11.42646,11.38925,11.46123,92432246,10.14944,10.13542,10.16255,82102030,29.88722,29.5673,30.18604,241767047,14.63154,14.82012,14.45539,118359103,12.82312,12.7361,12.90441,103730263,6.26577,6.57928,5.97294,50685794,4.00187,4.28295,3.73932,32372358,2.32409,2.54672,2.11614,18800284
14383,ind,1988,14.6987,14.65114,14.74314,121608647,38.92298,38.7288,39.10442,322026543,11.38956,11.33969,11.43615,94230689,10.13845,10.12096,10.1548,83879768,30.0626,29.74423,30.36008,248720818,14.59556,14.79402,14.41013,120755363,12.83473,12.73797,12.92513,106187207,6.28041,6.61199,5.97058,51960498,4.01039,4.30627,3.73393,33179702,2.33232,2.5684,2.11172,19296262
14384,ind,1989,14.55072,14.50238,14.59591,123104858,38.7521,38.53735,38.95283,327858063,11.35295,11.29076,11.41107,96050414,10.1407,10.11767,10.16223,85794315,30.18388,29.87548,30.47214,255367521,14.62443,14.81933,14.44226,123728481,12.84843,12.74421,12.94585,108702791,6.2989,6.65017,5.97055,53291148,4.02208,4.3322,3.73221,34028394,2.34154,2.59029,2.10904,19810390
14385,ind,1990,14.37498,14.32642,14.42038,124339571,38.56022,38.32945,38.77599,333535231,11.34499,11.27045,11.41468,98131002,10.14607,10.11555,10.17462,87760716,30.24698,29.95158,30.52317,261627980,14.72489,14.90898,14.55277,127366209,12.84026,12.73258,12.94093,111064658,6.32183,6.69444,5.97345,54682086,4.03787,4.36163,3.73516,34926458,2.35222,2.61259,2.10879,20346073
14386,ind,1991,14.17631,14.12391,14.22532,125308359,38.35099,38.10561,38.58046,338995019,11.35652,11.27037,11.43707,100383379,10.14894,10.10942,10.1859,89709303,30.3005,30.01883,30.5639,267834474,14.84952,15.02083,14.68933,131259018,12.81816,12.71133,12.91807,113303281,6.35004,6.74531,5.98041,56129786,4.05841,4.39505,3.74361,35873442,2.3652,2.63609,2.11189,20906684
14387,ind,1992,13.96953,13.91069,14.02454,126138814,38.12697,37.86802,38.36913,344270138,11.37406,11.27902,11.46295,102702898,10.14659,10.09744,10.19255,91619322,30.34754,30.08019,30.59758,274025301,14.9961,15.15282,14.84954,135408360,12.78338,12.67831,12.88164,115428426,6.3828,6.80153,5.99121,57633949,4.08341,4.43169,3.75769,36871405,2.38046,2.66056,2.11851,21494534
14388,ind,1993,13.76277,13.69482,13.82632,126909038,37.88962,37.61752,38.14409,349387193,11.40566,11.30441,11.50034,105173659,10.13222,10.07388,10.18677,93431053,30.39343,30.14114,30.62937,280263411,15.16512,15.30581,15.03356,139840394,12.7212,12.61829,12.81743,117304496,6.4196,6.86165,6.00621,59196335,4.11248,4.47142,3.77682,37921960,2.39825,2.68596,2.1292,22114738
14389,ind,1994,13.55751,13.47481,13.63485,127598407,37.63549,37.3502,37.90225,354211597,11.44282,11.33791,11.54091,107695664,10.11895,10.05212,10.18144,95235909,30.43045,30.19327,30.65222,286400384,15.354,15.47879,15.23732,144506308,12.63516,12.53748,12.72649,118917526,6.4611,6.92562,6.02677,60809573,4.14619,4.51586,3.80054,39022433,2.41974,2.71349,2.14507,22773727
14390,ind,1995,13.36298,13.26107,13.45824,128324815,37.3483,37.05037,37.6268,358656130,11.46131,11.35678,11.55901,110063038,10.13186,10.05691,10.20193,97296400,30.45772,30.23538,30.66555,292485822,15.55706,15.66701,15.45428,149394618,12.52402,12.43252,12.60955,120268277,6.50505,6.99033,6.05144,62468072,4.18356,4.56422,3.82773,40174763,2.44459,2.74297,2.16568,23475402
14391,ind,1996,13.17221,13.05232,13.28424,129045328,37.02488,36.71583,37.31366,362724782,11.46447,11.36401,11.55835,112314989,10.16183,10.07942,10.23882,99553221,30.49335,30.28477,30.68824,298736736,15.76771,15.86336,15.67833,154472852,12.38819,12.2995,12.47107,121364465,6.55224,7.05662,6.08094,64190867,4.22378,4.61543,3.85781,41379459,2.47215,2.77371,2.19037,24219169
14392,ind,1997,12.9827,12.84777,13.10873,129714527,36.68137,36.36153,36.98012,366495930,11.45551,11.35944,11.54525,114455892,10.19685,10.10901,10.27891,101880208,30.53404,30.33738,30.71774,305075912,15.98277,16.06484,15.90611,159689246,12.24316,12.15432,12.32614,122325511,6.60497,7.12723,6.11713,65992463,4.26698,4.66988,3.89065,42632877,2.50257,2.80609,2.21906,25004033
